ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	celltype	dataset	status	TermID_revigo	Description_revigo
GO:0034368	protein-lipid complex remodeling	2/64	33/18870	0.005587441536323425	0.045688328619496496	0.032181842883973924	APOE/PLA2G7	2	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0034370	triglyceride-rich lipoprotein particle remodeling
GO:0006695	cholesterol biosynthetic process	2/29	60/18870	0.0038196351662529025	0.03675337837750015	0.02501749348656872	FDFT1/HMGCS1	2	C2_Epithelial_AT1_LAMA3	GSE171524	Up	GO:0008203	cholesterol metabolic process
GO:0010875	positive regulation of cholesterol efflux	3/27	27/18870	7.468097053658492e-6	7.505437538926784e-4	4.2955595834952986e-4	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0032376	positive regulation of cholesterol transport	3/27	38/18870	2.1313934508216793e-5	0.0010340933052779664	5.918388348016641e-4	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0010874	regulation of cholesterol efflux	3/27	54/18870	6.1719493893053e-5	0.002285245471250673	0.0013079061725259154	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0033344	cholesterol efflux	3/27	73/18870	1.519838039573021e-4	0.003826456274828341	0.0021899817081836538	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:0043691	reverse cholesterol transport
GO:0033700	phospholipid efflux	2/27	14/18870	1.7752273455039943e-4	0.004094663729711672	0.002343483898723996	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0033700	phospholipid efflux
GO:0032374	regulation of cholesterol transport	3/27	80/18870	1.9943355372289813e-4	0.0043628329056369574	0.0024969641812084484	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0032370	positive regulation of lipid transport	3/27	86/18870	2.470019549531592e-4	0.004789907349855756	0.002741390134021362	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0043691	reverse cholesterol transport	2/27	20/18870	3.6869376382962234e-4	0.005718271234172551	0.003272717236480756	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0043691	reverse cholesterol transport
GO:1905954	positive regulation of lipid localization	3/27	111/18870	5.227626631303126e-4	0.0076617402815036435	0.004385015759810188	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0030301	cholesterol transport	3/27	128/18870	7.91622350694898e-4	0.010125569522070195	0.005795130127096622	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:0043691	reverse cholesterol transport
GO:0065005	protein-lipid complex assembly	2/27	30/18870	8.366997707056705e-4	0.010511040869489986	0.006015745531859379	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0034370	triglyceride-rich lipoprotein particle remodeling
GO:0032368	regulation of lipid transport	3/27	153/18870	0.001325302158242735	0.01468267824131912	0.00840328347331697	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	3/27	183/18870	0.002211135974370125	0.01931941568411595	0.011057010435303712	ABCA1/EEPD1/APOE	3	C9_Macrophages_MRC1	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0071825	protein-lipid complex organization	2/27	53/18870	0.002597328967114341	0.02188288536963999	0.012524151653592632	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0071825	protein-lipid complex organization
GO:0120009	intermembrane lipid transfer	2/27	54/18870	0.002694852408392083	0.022303866697692125	0.012765090355541447	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0033700	phospholipid efflux
GO:0006869	lipid transport	4/27	453/18870	0.003712118255589317	0.02793021596585117	0.015985198229810458	ABCA1/PSAP/EEPD1/APOE	4	C9_Macrophages_MRC1	GSE171524	Up	GO:0033700	phospholipid efflux
GO:0019915	lipid storage	2/27	94/18870	0.007947006586571501	0.04563852354002491	0.026120129060052413	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0033700	phospholipid efflux
GO:0042632	cholesterol homeostasis	2/27	100/18870	0.008952431066392019	0.049786839962108975	0.02849431980773828	ABCA1/APOE	2	C9_Macrophages_MRC1	GSE171524	Up	GO:0070328	triglyceride homeostasis
GO:0006633	fatty acid biosynthetic process	6/131	168/18870	0.0011378931780376578	0.018899262320189618	0.01575055439942559	SCD/CD74/GSTP1/FASN/PTGES3/ACSS2	6	C3_Epithelial_AT2_SFTPA1	GSE171524	Up	GO:0006631	fatty acid metabolic process
GO:0006687	glycosphingolipid metabolic process	3/20	63/18870	3.88245572749537e-5	0.014345673913095392	0.010441762509211232	B4GALT5/GALC/CREM	3	C17_Mast_SLC24A3	GSE171524	Up	GO:0006631	fatty acid metabolic process
GO:0006664	glycolipid metabolic process	3/20	107/18870	1.8836876334691222e-4	0.028617012362233418	0.020829418584290684	B4GALT5/GALC/CREM	3	C17_Mast_SLC24A3	GSE171524	Up	GO:0006631	fatty acid metabolic process
GO:0015909	long-chain fatty acid transport	2/30	67/18870	0.005066656987022376	0.046916445801089085	0.030572120070885125	ANXA1/THBS1	2	C10_Neuronal_SEMA3A	GSE171524	Down	GO:0033700	phospholipid efflux
GO:0017121	plasma membrane phospholipid scrambling	1/4	25/18870	0.005289314566885528	0.040272831495703446	0.010359570802753298	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0033700	phospholipid efflux
GO:0045332	phospholipid translocation	1/4	52/18870	0.010978177048374782	0.040272831495703446	0.010359570802753298	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0033700	phospholipid efflux
GO:0034204	lipid translocation	1/4	57/18870	0.012028986376012685	0.040272831495703446	0.010359570802753298	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0033700	phospholipid efflux
GO:0097035	regulation of membrane lipid distribution	1/4	62/18870	0.013078958138476038	0.040272831495703446	0.010359570802753298	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0097035	regulation of membrane lipid distribution
GO:0015914	phospholipid transport	1/4	103/18870	0.021657190698645912	0.046898188229696235	0.01206384263143312	SLC4A1	1	C15_B_naive_CD38	GSE171524	Up	GO:0033700	phospholipid efflux
GO:0033559	unsaturated fatty acid metabolic process	14/761	115/18870	2.1874079523735707e-4	0.0068865109101998705	0.006012352811308732	GPX1/MIF/CBR1/GPX4/AKR1B1/GSTA1/EPHX1/ALOX15/ATP6V1B1/PTGS2/GSTP1/CD74/SCP2/ANXA1	14	C10_SMC_SYNPO2	GSE171668_Airway	Down	GO:0006631	fatty acid metabolic process
GO:0090218	positive regulation of lipid kinase activity	4/405	26/18870	0.002149827935764633	0.02794727770916659	0.022132988380356038	PRKD1/FGF2/PDGFRA/PDGFRB	4	C1_Myofibroblast_RPLP0	GSE171668_Airway	Up	GO:0050994	regulation of lipid catabolic process
GO:0070542	response to fatty acid	4/228	56/18870	0.004664711202117083	0.04793159771450742	0.03956642911330432	PDK4/CD36/PLCB1/PID1	4	C9_B_Memory_MS4A1	GSE171668_Heart	Up	GO:0070542	response to fatty acid
GO:1905952	regulation of lipid localization	6/84	183/18870	1.664699866663973e-4	0.007111256353492766	0.006303843219782873	FABP3/FIS1/GPS2/LPL/THBS1/C1QTNF1	6	C6_NK_NCR2	GSE171668_Heart	Up	GO:1905952	regulation of lipid localization
GO:2000191	regulation of fatty acid transport	3/84	31/18870	3.4956575067042706e-4	0.01386610810992694	0.012291748074952612	FABP3/FIS1/THBS1	3	C6_NK_NCR2	GSE171668_Heart	Up	GO:1905952	regulation of lipid localization
GO:0046320	regulation of fatty acid oxidation	3/84	34/18870	4.609037929544788e-4	0.01745149361504913	0.015470048361606075	PDK4/FABP3/ACADVL	3	C6_NK_NCR2	GSE171668_Heart	Up	GO:0050994	regulation of lipid catabolic process
GO:0032368	regulation of lipid transport	5/84	153/18870	6.053526313572202e-4	0.022411499640913976	0.0198668945448931	FABP3/FIS1/GPS2/THBS1/C1QTNF1	5	C6_NK_NCR2	GSE171668_Heart	Up	GO:1905952	regulation of lipid localization
GO:0019216	regulation of lipid metabolic process	7/84	342/18870	8.283195311296341e-4	0.028749590392957717	0.025485357503835016	PDK4/EEF1A2/PSAP/FABP3/ACADVL/STUB1/GPS2	7	C6_NK_NCR2	GSE171668_Heart	Up	GO:0019216	regulation of lipid metabolic process
GO:1905954	positive regulation of lipid localization	4/84	111/18870	0.0015240916199874355	0.048829550748058996	0.04328543608992656	FABP3/GPS2/LPL/C1QTNF1	4	C6_NK_NCR2	GSE171668_Heart	Up	GO:1905952	regulation of lipid localization
GO:0006688	glycosphingolipid biosynthetic process	3/154	34/18870	0.0026496639875383927	0.043247047522571025	0.0354146324719553	ST8SIA1/ST6GALNAC3/ST8SIA4	3	C12_NKT_RPS27	GSE171668_Heart	Down	GO:0006631	fatty acid metabolic process
GO:0019216	regulation of lipid metabolic process	8/109	342/18870	8.330341266516728e-4	0.03985122993401619	0.03391429667739286	PLCG2/FLT1/ZBTB20/SORBS1/PRKCE/PLPP1/CEACAM1/PPARG	8	C12_EC_FenEC_RAPGEF5	GSE171668_Kidney	Up	GO:0019216	regulation of lipid metabolic process
GO:0045834	positive regulation of lipid metabolic process	5/109	145/18870	0.0015393947832860943	0.04882230358746877	0.04154888295996664	FLT1/ZBTB20/SORBS1/PRKCE/PPARG	5	C12_EC_FenEC_RAPGEF5	GSE171668_Kidney	Up	GO:0050994	regulation of lipid catabolic process
GO:0006869	lipid transport	45/901	453/18870	2.8619871565127966e-6	4.7795185513763703e-4	4.0218451094153516e-4	SLC13A3/PRKN/OSBPL10/PPARA/SPP1/ABCC3/ABCC4/SLC22A6/SLC27A2/ABCC2/VPS13A/ACSL1/VPS13B/VPS13D/GRAMD1B/PPARG/ABCB1/SLC22A2/ATP11A/SLC5A8/PITPNC1/PIP4K2A/ATP8B4/TTC39B/ESYT2/SLC22A7/DENND5B/CYP4A11/SLC22A8/SLCO3A1/ATP9B/SLC27A6/UGCG/TEX2/NPC1/VMP1/ANO6/VPS54/VPS13C/ABCD3/XKR6/XKR4/VPS53/AKR1C1/ITGAV	45	C1_PT_MYO5B	GSE171668_Kidney	Up	GO:0033700	phospholipid efflux
GO:0006631	fatty acid metabolic process	35/901	401/18870	4.4812447442046563e-4	0.012542478306405211	0.010554181241128875	ACSM2A/ACSM2B/PCCA/PPARA/PCK1/PPARGC1A/SLC27A2/ACSL1/AIG1/CRYL1/PPARG/AUH/EHHADH/MLXIPL/PRKAG2/FAAH2/PRKAA2/MGLL/CYP4F3/ACACB/CYP4A11/ELOVL7/RGN/ACSS2/ECHDC2/SLC27A6/MAPK14/ABHD3/ACACA/ACADSB/ABCD3/AKR1C1/PIBF1/LPGAT1/ACSM3	35	C1_PT_MYO5B	GSE171668_Kidney	Up	GO:0006631	fatty acid metabolic process
GO:0019432	triglyceride biosynthetic process	8/901	43/18870	8.566744883068084e-4	0.019029708661610592	0.01601302304648607	PCK1/ACSL1/AGMO/GPAT3/RGN/GK/MOGAT1/LPGAT1	8	C1_PT_MYO5B	GSE171668_Kidney	Up	GO:0006631	fatty acid metabolic process
GO:0015908	fatty acid transport	14/901	116/18870	0.0012650114040995868	0.024660339044898557	0.020751057437717983	PPARA/ABCC4/SLC22A6/SLC27A2/ACSL1/PPARG/SLC22A2/SLC5A8/SLC22A7/CYP4A11/SLC22A8/SLCO3A1/SLC27A6/ABCD3	14	C1_PT_MYO5B	GSE171668_Kidney	Up	GO:0033700	phospholipid efflux
GO:0045834	positive regulation of lipid metabolic process	16/901	145/18870	0.0015479070057029885	0.028200051267534446	0.02372963658503529	ZBTB20/IGF1R/PRKD1/PPARA/NR1H4/PCK1/PPARGC1A/PPARG/SORBS1/PRKCE/MLXIPL/RGN/AMBRA1/RPTOR/MAPT/LPGAT1	16	C1_PT_MYO5B	GSE171668_Kidney	Up	GO:0050994	regulation of lipid catabolic process
GO:0009062	fatty acid catabolic process	13/901	106/18870	0.0016066226142680182	0.02905840901618329	0.0244519231242387	PCCA/PPARA/PCK1/SLC27A2/AIG1/AUH/EHHADH/CYP4F3/ACACB/CYP4A11/ECHDC2/ABHD3/ABCD3	13	C1_PT_MYO5B	GSE171668_Kidney	Up	GO:0006631	fatty acid metabolic process
GO:0046460	neutral lipid biosynthetic process	8/901	51/18870	0.002688128283402247	0.039844741715518515	0.0335283518375148	PCK1/ACSL1/AGMO/GPAT3/RGN/GK/MOGAT1/LPGAT1	8	C1_PT_MYO5B	GSE171668_Kidney	Up	GO:0006631	fatty acid metabolic process
GO:0045332	phospholipid translocation	8/901	52/18870	0.00304660093547509	0.04348567147216582	0.036592103003681924	ABCB1/ATP11A/ATP8B4/ATP9B/VMP1/ANO6/XKR6/XKR4	8	C1_PT_MYO5B	GSE171668_Kidney	Up	GO:0033700	phospholipid efflux
GO:0006695	cholesterol biosynthetic process	8/805	60/18870	0.00380459233120248	0.04560670349184448	0.03991586490242431	SOD1/TM7SF2/ACAA2/APOE/IDI1/FDPS/MSMO1/HMGCS1	8	C18_CNT_SLC8A1	GSE171668_Kidney	Down	GO:0008203	cholesterol metabolic process
GO:0050873	brown fat cell differentiation	7/642	54/18870	0.00225579099603596	0.046797629175822135	0.039406387598642643	PPARGC1A/PRDM16/FTO/MAPK14/RREB1/TRPV4/ZNF516	7	C18_CNT_SLC8A1	GSE171668_Kidney	Up	GO:0050873	brown fat cell differentiation
GO:0006695	cholesterol biosynthetic process	8/771	60/18870	0.00292553833547471	0.03979162913902869	0.03532096264067093	TM7SF2/ACAA2/SOD1/IDI1/APOE/MSMO1/FDPS/HMGCS1	8	C17_CNT_PIK3C2G	GSE171668_Kidney	Down	GO:0008203	cholesterol metabolic process
GO:0006695	cholesterol biosynthetic process	7/599	60/18870	0.0028193606580892054	0.04619675295182313	0.04049963016777477	FDPS/MSMO1/HMGCS1/TM7SF2/APOA1/IDI1/ACAA2	7	C2_PT_FTL	GSE171668_Kidney	Down	GO:0008203	cholesterol metabolic process
GO:0015908	fatty acid transport	9/220	116/18870	8.752509493754435e-6	0.0011709335527079305	0.0010074398799447325	SLC27A6/SLC22A6/CYP4A11/ACSL1/SLC22A7/SLC22A2/SLC22A8/RBP5/ABCC4	9	C2_PT_FTL	GSE171668_Kidney	Up	GO:0033700	phospholipid efflux
GO:0006869	lipid transport	16/220	453/18870	8.739675877290939e-5	0.006771950088478598	0.0058264045541705604	SPP1/SLC27A6/SLC13A3/SLC22A6/CYP4A11/ACSL1/PRKN/SLC22A7/SLC22A2/SLC22A8/ABCC3/GRAMD1B/OSBPL10/APOO/RBP5/ABCC4	16	C2_PT_FTL	GSE171668_Kidney	Up	GO:0033700	phospholipid efflux
GO:0019216	regulation of lipid metabolic process	18/414	342/18870	5.926926352139372e-4	0.018021204694162872	0.014496282148414657	ZBTB20/PLCG2/ADGRF5/ADGRF1/RORA/PRKCE/KIT/PRKG1/NCOA2/PPP2R5A/PPARGC1A/PRKD1/TTC39B/IGF1R/SREBF2/RNF213/SORBS1/RPTOR	18	C25_CDICA_SLC26A7	GSE171668_Kidney	Up	GO:0019216	regulation of lipid metabolic process
GO:0045834	positive regulation of lipid metabolic process	10/414	145/18870	0.0013800531441254705	0.031835854530482995	0.02560880571204257	ZBTB20/ADGRF5/PRKCE/KIT/PPARGC1A/PRKD1/IGF1R/SREBF2/SORBS1/RPTOR	10	C25_CDICA_SLC26A7	GSE171668_Kidney	Up	GO:0050994	regulation of lipid catabolic process
GO:2001140	positive regulation of phospholipid transport	4/831	14/18870	0.0026228960003946357	0.049728402218864154	0.0457800290355572	TRIAP1/PRELID1/DBI/APOE	4	C10_TAL_SLC2A1	GSE171668_Kidney	Down	GO:1905952	regulation of lipid localization
GO:0045332	phospholipid translocation	7/655	52/18870	0.002024077667171058	0.04304984057204859	0.0374162917322634	ATP10A/ATP8B1/XKR6/XKR4/ATP10D/ATP8A2/ATP9B	7	C8_Podocytes_NPHS2	GSE171668_Kidney	Up	GO:0033700	phospholipid efflux
GO:0006869	lipid transport	35/807	453/18870	5.654259330223025e-4	0.019089822794934947	0.01629577236387299	PRKN/SLC13A3/OSBPL10/SLC22A6/GRAMD1B/PPARA/ABCC3/SLC27A2/SPP1/SLC5A8/ATP8B4/ABCC2/SLC22A2/ABCC4/SLC27A6/CYP4A11/ACSL1/SLC22A7/TTC39B/KCNQ1/PITPNC1/ABCB1/DENND5B/VPS13B/SLC22A8/PPARG/PIP4K2A/VPS13A/VPS13D/ANO6/MSR1/XKR6/ATP8A2/SLCO3A1/OSBP2	35	C3_PT_RPL5	GSE171668_Kidney	Up	GO:0033700	phospholipid efflux
GO:0015908	fatty acid transport	13/807	116/18870	0.001377076039563389	0.034887022305983284	0.029780840820717542	SLC22A6/PPARA/SLC27A2/SLC5A8/SLC22A2/ABCC4/SLC27A6/CYP4A11/ACSL1/SLC22A7/SLC22A8/PPARG/SLCO3A1	13	C3_PT_RPL5	GSE171668_Kidney	Up	GO:0033700	phospholipid efflux
GO:0033700	phospholipid efflux	8/399	14/18870	1.0016105655417469e-10	6.20998550635883e-9	5.3909923190032455e-9	APOA2/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/APOC2	8	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0033700	phospholipid efflux
GO:0034370	triglyceride-rich lipoprotein particle remodeling	7/399	12/18870	1.296593423493489e-9	7.221366084067126e-8	6.268988720191536e-8	APOA2/APOA5/APOA4/APOC3/APOA1/APOE/APOC2	7	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0034370	triglyceride-rich lipoprotein particle remodeling
GO:0043691	reverse cholesterol transport	8/399	20/18870	3.758610936031416e-9	2.0247205796392186e-7	1.7576938113278925e-7	APOA2/APOM/CLU/APOA4/APOC3/APOA1/APOE/APOC2	8	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0043691	reverse cholesterol transport
GO:0034368	protein-lipid complex remodeling	9/399	33/18870	1.900753189517319e-8	9.322201463811807e-7	8.092759062988114e-7	APOA2/APOM/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/APOC2	9	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0034370	triglyceride-rich lipoprotein particle remodeling
GO:0071825	protein-lipid complex organization	10/399	53/18870	1.383818386354988e-7	6.062969623416654e-6	5.263365371258973e-6	APOA2/APOM/APOA5/APOA4/APOC3/APOA1/CIDEB/APOE/APOC1/APOC2	10	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0071825	protein-lipid complex organization
GO:0065005	protein-lipid complex assembly	8/399	30/18870	1.4508500706384853e-7	6.2730175422606085e-6	5.445711483975478e-6	APOA2/APOM/APOA4/APOC3/APOA1/CIDEB/APOE/APOC1	8	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0034370	triglyceride-rich lipoprotein particle remodeling
GO:0033344	cholesterol efflux	10/399	73/18870	3.027239582510819e-6	9.849019077356982e-5	8.550098247633475e-5	APOA2/APOM/APOA5/APOA4/APOC3/APOA1/NFKBIA/APOE/APOC1/APOC2	10	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0043691	reverse cholesterol transport
GO:0010896	regulation of triglyceride catabolic process	5/399	13/18870	4.613034360378238e-6	1.457541433481047e-4	1.2653161049215613e-4	AADAC/APOA5/APOA4/APOC3/APOC2	5	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0050994	regulation of lipid catabolic process
GO:0050994	regulation of lipid catabolic process	9/399	61/18870	5.066533767413638e-6	1.5415398110852979e-4	1.3382365019191968e-4	APOA2/FABP1/AADAC/RARRES2/APOA5/APOA4/APOC3/APOC1/APOC2	9	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0050994	regulation of lipid catabolic process
GO:2001140	positive regulation of phospholipid transport	5/399	14/18870	7.051407533504413e-6	2.1257729500087617e-4	1.845419064780006e-4	DBI/PRELID1/APOA1/PRAP1/APOE	5	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:1905952	regulation of lipid localization
GO:2001138	regulation of phospholipid transport	5/399	15/18870	1.0393799543005752e-5	2.9699152433319045e-4	2.578233113184951e-4	DBI/PRELID1/APOA1/PRAP1/APOE	5	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:1905952	regulation of lipid localization
GO:0015914	phospholipid transport	11/399	103/18870	1.1497577304479254e-5	3.2291486344033187e-4	2.803277957277443e-4	APOA2/DBI/PRELID1/APOA5/APOA4/APOC3/APOA1/PRAP1/APOE/APOC1/APOC2	11	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0033700	phospholipid efflux
GO:0006641	triglyceride metabolic process	11/399	106/18870	1.514388064428052e-5	4.181747209840823e-4	3.6302447187970115e-4	APOA2/AADAC/PLAAT3/APOA5/APOA4/APOC3/CIDEB/APOH/APOE/APOC1/APOC2	11	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0006631	fatty acid metabolic process
GO:0050996	positive regulation of lipid catabolic process	6/399	27/18870	1.7485942483804243e-5	4.709738278834487e-4	4.088602599750604e-4	APOA2/FABP1/AADAC/APOA5/APOA4/APOC2	6	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0050994	regulation of lipid catabolic process
GO:0032368	regulation of lipid transport	13/399	153/18870	2.2957427147832056e-5	6.035048448622091e-4	5.239126532263148e-4	APOA2/DBI/PRELID1/FIS1/APOA4/APOC3/APOA1/PRAP1/NFKBIA/APOE/APOC1/APOC2/MIF	13	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:1905952	regulation of lipid localization
GO:0006638	neutral lipid metabolic process	12/399	135/18870	3.0185160364596578e-5	7.689026120780183e-4	6.674972222607649e-4	APOA2/AADAC/PLAAT3/APOA5/APOA4/APOC3/ANG/CIDEB/APOH/APOE/APOC1/APOC2	12	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0006631	fatty acid metabolic process
GO:0090207	regulation of triglyceride metabolic process	7/399	44/18870	3.498203142066541e-5	8.642928966038086e-4	7.503071242580394e-4	AADAC/APOA5/APOA4/APOC3/CIDEB/APOE/APOC2	7	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0050994	regulation of lipid catabolic process
GO:1904729	regulation of intestinal lipid absorption	4/399	10/18870	3.738266398231252e-5	9.167121928796935e-4	7.95813192396441e-4	APOA2/APOA4/APOA1/PRAP1	4	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:1904729	regulation of intestinal lipid absorption
GO:0046503	glycerolipid catabolic process	8/399	65/18870	6.559634744262395e-5	0.0015073398440312049	0.0013085469383107172	APOA2/PRDX6/AADAC/APOA5/APOA4/APOC3/APOC1/APOC2	8	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0006631	fatty acid metabolic process
GO:0030301	cholesterol transport	11/399	128/18870	8.761691195524046e-5	0.0019193944845661342	0.0016662584659558012	APOA2/APOM/CLU/APOA5/APOA4/APOC3/APOA1/NFKBIA/APOE/APOC1/APOC2	11	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0043691	reverse cholesterol transport
GO:0046461	neutral lipid catabolic process	6/399	38/18870	1.3400198230928924e-4	0.0027349721358281022	0.0023742750706647526	APOA2/AADAC/APOA5/APOA4/APOC3/APOC2	6	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0006631	fatty acid metabolic process
GO:1905952	regulation of lipid localization	13/399	183/18870	1.4547908488569074e-4	0.002914904103258413	0.002530477022081014	APOA2/DBI/PRELID1/FIS1/APOA4/APOC3/APOA1/PRAP1/NFKBIA/APOE/APOC1/APOC2/MIF	13	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:1905952	regulation of lipid localization
GO:0042304	regulation of fatty acid biosynthetic process	7/399	55/18870	1.517347392586325e-4	0.002980277867229691	0.00258722908037046	CD74/APOA5/APOA4/APOC3/EIF6/APOC1/APOC2	7	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0050994	regulation of lipid catabolic process
GO:0070328	triglyceride homeostasis	6/399	43/18870	2.707218260956167e-4	0.004631757224492173	0.004020905941754104	APOA5/APOA4/APOC3/APOA1/APOE/APOC2	6	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0070328	triglyceride homeostasis
GO:0019433	triglyceride catabolic process	5/399	28/18870	2.712181472634263e-4	0.004631757224492173	0.004020905941754104	AADAC/APOA5/APOA4/APOC3/APOC2	5	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0006631	fatty acid metabolic process
GO:0006869	lipid transport	22/399	453/18870	2.781389936283933e-4	0.004686998631091797	0.004068861931082029	APOA2/FABP1/DBI/PRELID1/APOM/FIS1/CLU/STARD10/APOA5/APOA4/APOC3/APOA1/RBP4/PRAP1/RBP5/CIDEB/NFKBIA/APOH/APOE/APOC1/APOC2/MIF	22	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0033700	phospholipid efflux
GO:0032374	regulation of cholesterol transport	8/399	80/18870	2.86110887924208e-4	0.00474828473595428	0.00412206542410741	APOA2/APOA4/APOC3/APOA1/NFKBIA/APOE/APOC1/APOC2	8	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:1905952	regulation of lipid localization
GO:0016042	lipid catabolic process	17/399	334/18870	8.043116885401127e-4	0.011694549595322169	0.010152234168345159	APOA2/PRDX6/FABP1/AADAC/CYP3A4/RARRES2/HSD17B10/PLAAT3/APOA5/APOA4/APOC3/PHYH/ECH1/APOE/APOC1/APOC2/ETFB	17	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0006631	fatty acid metabolic process
GO:0006633	fatty acid biosynthetic process	11/399	168/18870	9.180369726967439e-4	0.012836891456517023	0.011143920250876488	CD74/CYP3A4/APOA5/APOA4/APOC3/NDUFAB1/EIF6/GPX4/APOC1/APOC2/MIF	11	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0006631	fatty acid metabolic process
GO:0120009	intermembrane lipid transfer	6/399	54/18870	9.435482932323277e-4	0.013130748201380342	0.011399022207688353	APOA2/PRELID1/APOA4/APOA1/CIDEB/APOE	6	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0033700	phospholipid efflux
GO:0006631	fatty acid metabolic process	19/399	401/18870	9.567136707637093e-4	0.013209080345082138	0.011467023652231989	FABP1/DBI/CD74/GSTA1/CYP3A4/HSD17B10/APOA5/APOA4/APOC3/PHYH/NDUFAB1/EIF6/GPX4/ALKBH7/ECH1/APOC1/APOC2/ETFB/MIF	19	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0006631	fatty acid metabolic process
GO:0044242	cellular lipid catabolic process	13/399	223/18870	9.664264882315141e-4	0.013287353306814874	0.011534973719918094	APOA2/PRDX6/FABP1/AADAC/HSD17B10/APOA5/APOA4/APOC3/PHYH/ECH1/APOC1/APOC2/ETFB	13	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0006631	fatty acid metabolic process
GO:0090208	positive regulation of triglyceride metabolic process	4/399	22/18870	0.001064952500432677	0.014341942280417116	0.012450480052513178	AADAC/APOA5/APOA4/APOC2	4	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0050994	regulation of lipid catabolic process
GO:0098856	intestinal lipid absorption	4/399	22/18870	0.001064952500432677	0.014341942280417116	0.012450480052513178	APOA2/APOA4/APOA1/PRAP1	4	C1_Hepatocyte_TF	GSE171668_Liver	Down	GO:0030299	intestinal cholesterol absorption
